Mortgage Type,<= 2.5 ,3,3.5,4,4.5,5,> 5.0,Measure,Agency,Date
SINGLE FAMILY 30Y,0,0,101.7,*,0,*,112.4,WEIGHTED AVG. PRICE,FNMA,20190628
SINGLE FAMILY 30Y,0,0,101.6,*,0,*,101.5,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190628
SINGLE FAMILY 30Y,0,0,101.6,*,0,*,102,2ND QUARTILE PRICE,FNMA,20190628
SINGLE FAMILY 30Y,0,0,101.8,*,0,*,102.7,3RD QUARTILE PRICE,FNMA,20190628
SINGLE FAMILY 30Y,0,0,102.1,*,0,*,112.1,4TH QUARTILE PRICE,FNMA,20190628
SINGLE FAMILY 30Y,0,0,102.5,*,0,*,108.7,AVG. PRICE TOP 5 TRADES,FNMA,20190628
SINGLE FAMILY 30Y,0,0,1.2,*,0,*,5.3,STANDARD DEVIATION,FNMA,20190628
SINGLE FAMILY 30Y,0,0,6285.9,*,0,*,1613.7,VOLUME OF TRADES (000'S),FNMA,20190628
SINGLE FAMILY 30Y,0,0,8,*,0,*,11,NUMBER OF TRADES,FNMA,20190628
SINGLE FAMILY 30Y,0,100.6,102.2,103.3,105,100,101.4,AVERAGE PRICE,FHLMC,20190628
SINGLE FAMILY 30Y,0,101.9,103.2,103.7,105.9,106.3,107.8,WEIGHTED AVG. PRICE,FHLMC,20190628
SINGLE FAMILY 30Y,0,98.8,100.4,101.1,101.7,98.7,100.2,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190628
SINGLE FAMILY 30Y,0,100.3,102,102.8,104.5,95.9,100,2ND QUARTILE PRICE,FHLMC,20190628
SINGLE FAMILY 30Y,0,100.7,102.1,103.1,104.9,105.6,100,3RD QUARTILE PRICE,FHLMC,20190628
SINGLE FAMILY 30Y,0,101.1,102.9,103.8,105.9,105.6,105,4TH QUARTILE PRICE,FHLMC,20190628
SINGLE FAMILY 30Y,0,102.2,103.9,105,107.3,104.2,105.9,AVG. PRICE TOP 5 TRADES,FHLMC,20190628
SINGLE FAMILY 30Y,0,0.9,0.9,1,1.6,8.6,3.1,STANDARD DEVIATION,FHLMC,20190628
SINGLE FAMILY 30Y,0,164381.4,355159.1,85107.1,85195.4,23368,51.4,VOLUME OF TRADES (000'S),FHLMC,20190628
SINGLE FAMILY 30Y,0,61,81,132,162,12,23,NUMBER OF TRADES,FHLMC,20190628
SINGLE FAMILY 30Y,*,102.5,102.9,104.3,104.7,104.5,105,AVERAGE PRICE,GNMA,20190628
SINGLE FAMILY 30Y,*,102.4,104.4,104.1,104.8,104.9,107.3,WEIGHTED AVG. PRICE,GNMA,20190628
SINGLE FAMILY 30Y,*,102.2,99.7,102.8,104.3,99.5,88.1,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190628
SINGLE FAMILY 30Y,*,102.2,103.4,104,104.4,104,102,2ND QUARTILE PRICE,GNMA,20190628
SINGLE FAMILY 30Y,*,102.3,103.5,104.1,104.7,104.7,106.5,3RD QUARTILE PRICE,GNMA,20190628
SINGLE FAMILY 30Y,*,102.6,104.6,105.3,104.9,107,109.2,4TH QUARTILE PRICE,GNMA,20190628
SINGLE FAMILY 30Y,*,102.8,104.7,105.3,105.3,108.1,112.2,AVG. PRICE TOP 5 TRADES,GNMA,20190628
SINGLE FAMILY 30Y,*,0.5,2.2,0.9,0.7,3.9,5.3,STANDARD DEVIATION,GNMA,20190628
SINGLE FAMILY 30Y,*,325260.2,472483.3,437684.1,138743.1,9868.9,25441.5,VOLUME OF TRADES (000'S),GNMA,20190628
SINGLE FAMILY 30Y,*,15,22,33,15,38,237,NUMBER OF TRADES,GNMA,20190628
